索引,核酸提取编号,华大编号,提取日期,样本类型,核酸类型,样本体积(ml)/质量(mg),提取方法,浓度(ng/ul),体积(ul),冰箱位置,孔板号,孔位,提取总量(ng),成功建库使用量(ng),失败建库使用量(ng),科研项目使用量(ng),其他使用量(ng),剩余量(ng),备注,上次修改时间,创建时间
508,19P7247882,19P7247882,2000-01-01,P,cfDNA,4.0,南科手工提取,1.08,48.0,无,无,无,51.84,10.0,0.0,0.0,0.0,41.84,2020.1.20完成,2020/08/21 02:36,2020/08/21 02:35
509,19P7247883,19P7247883,2000-01-01,P,cfDNA,4.0,南科手工提取,0.598,48.0,无,无,无,28.704,10.0,0.0,0.0,0.0,18.704,2020.1.20完成,2020/08/21 02:36,2020/08/21 02:35
510,19P7247884,19P7247884,2000-01-01,P,cfDNA,4.0,南科手工提取,0.432,48.0,无,无,无,20.736,10.0,0.0,0.0,0.0,10.736,2020.1.22已完成,2020/08/21 02:36,2020/08/21 02:35
511,19P7247885,19P7247885,2000-01-01,P,cfDNA,4.0,南科手工提取,0.494,48.0,无,无,无,23.712,10.0,0.0,0.0,0.0,13.712,2020.1.20完成,2020/08/21 02:36,2020/08/21 02:35
512,19P7247886,19P7247886,2000-01-01,P,cfDNA,4.0,南科手工提取,0.82,48.0,无,无,无,39.36,10.0,0.0,0.0,0.0,29.36,2020.1.20完成,2020/08/21 02:36,2020/08/21 02:35
513,19P7247887,19P7247887,2000-01-01,P,cfDNA,4.0,南科手工提取,0.358,48.0,无,无,无,17.184,0.0,0.0,0.0,0.0,17.184,无,2020/08/21 02:35,2020/08/21 02:35
514,19P7247888,19P7247888,2000-01-01,P,cfDNA,4.0,南科手工提取,1.25,48.0,无,无,无,60.0,10.0,0.0,0.0,0.0,50.0,2020.1.20完成,2020/08/21 02:36,2020/08/21 02:35
515,19P7247889,19P7247889,2000-01-01,P,cfDNA,4.0,南科手工提取+XP双选,2.18,50.0,无,无,无,109.0,0.0,0.0,0.0,0.0,109.0,无,2020/08/21 02:35,2020/08/21 02:35
516,19P7247890,19P7247890,2000-01-01,P,cfDNA,4.0,南科手工提取,1.47,48.0,无,无,无,70.56,10.0,0.0,0.0,0.0,60.56,2020.1.20完成,2020/08/21 02:36,2020/08/21 02:35
517,19P7247891,19P7247891,2000-01-01,P,cfDNA,4.0,南科手工提取,1.22,48.0,无,无,无,58.56,10.0,0.0,0.0,0.0,48.56,2020.1.20完成,2020/08/21 02:36,2020/08/21 02:35
518,19P7247892,19P7247892,2000-01-01,P,cfDNA,4.0,南科手工提取,0.732,48.0,无,无,无,35.136,10.0,0.0,0.0,0.0,25.136,2020.1.20完成,2020/08/21 02:36,2020/08/21 02:35
519,19P7247893,19P7247893,2000-01-01,P,cfDNA,4.0,南科手工提取,1.01,48.0,无,无,无,48.48,10.0,0.0,0.0,0.0,38.48,2020.1.20完成,2020/08/21 02:36,2020/08/21 02:35
520,19P7247894,19P7247894,2000-01-01,P,cfDNA,4.0,南科手工提取,0.518,48.0,无,无,无,24.864,10.0,0.0,0.0,0.0,14.864,2020.1.20完成,2020/08/21 02:36,2020/08/21 02:35
521,19P7247895,19P7247895,2000-01-01,P,cfDNA,4.0,南科手工提取,0.634,48.0,无,无,无,30.432,10.0,0.0,0.0,0.0,20.432,2020.1.20完成,2020/08/21 02:36,2020/08/21 02:35
522,19P7247896,19P7247896,2000-01-01,P,cfDNA,4.0,南科手工提取,0.636,48.0,无,无,无,30.528,10.0,0.0,0.0,0.0,20.528,2020.1.20完成,2020/08/21 02:36,2020/08/21 02:35
523,19P7247897,19P7247897,2000-01-01,P,cfDNA,4.0,南科手工提取+XP双选,1.85,50.0,无,无,无,92.5,0.0,0.0,0.0,0.0,92.5,无,2020/08/21 02:35,2020/08/21 02:35
524,19P7247898,19P7247898,2000-01-01,P,cfDNA,4.0,南科手工提取,0.3,47.0,无,无,无,14.1,10.0,0.0,0.0,0.0,4.1,无,2020/08/21 02:36,2020/08/21 02:35
525,19P7247899,19P7247899,2000-01-01,P,cfDNA,4.0,南科手工提取,0.362,49.0,无,无,无,17.738,10.0,0.0,0.0,0.0,7.738,无,2020/08/21 02:36,2020/08/21 02:35
526,20P2948053,20P2948053,2000-01-01,P,cfDNA,4.0,南科手工提取,3.74,49.0,无,无,无,183.26,10.0,0.0,0.0,0.0,173.26,无,2020/08/21 02:36,2020/08/21 02:35
527,20P2948054,20P2948054,2000-01-01,P,cfDNA,9999.0,南科手工提取(南科手工重提）,9999.0,9999.0,无,无,无,99980001.0,20.0,0.0,0.0,0.0,99979981.0,Mseq-S试剂问题，导致建库失败,2020/08/21 02:36,2020/08/21 02:35
528,20P2948052,20P2948052,2000-01-01,P,cfDNA,4.0,南科手工提取,114.0,50.0,无,无,无,5700.0,0.0,0.0,0.0,0.0,5700.0,2100质控有gDNA降解污染，样品不合格,2020/08/21 02:35,2020/08/21 02:35
529,20P2948049,20P2948049,2000-01-01,P,cfDNA,4.0,南科手工提取,0.808,50.0,无,无,无,40.4,7.3932,0.0,0.0,0.0,33.007,无,2020/08/21 02:36,2020/08/21 02:35
530,20P2948050,20P2948050,2000-01-01,P,cfDNA,4.0,南科手工提取,0.33,50.0,无,无,无,16.5,10.0,0.0,0.0,0.0,6.5,无,2020/08/21 02:36,2020/08/21 02:35
531,20P2948051,20P2948051,2000-01-01,P,cfDNA,4.0,南科手工提取,0.508,50.0,无,无,无,25.4,8.39216,0.0,0.0,0.0,17.008,无,2020/08/21 02:36,2020/08/21 02:35
532,20P2948048,20P2948048,2000-01-01,P,cfDNA,4.0,南科手工提取,0.44,50.0,无,无,无,22.0,9.24,0.0,0.0,0.0,12.76,无,2020/08/21 02:36,2020/08/21 02:35
533,20P2948047,20P2948047,2000-01-01,P,cfDNA,4.0,南科手工提取,0.654,50.0,无,无,无,32.7,7.79568,0.0,0.0,0.0,24.904,无,2020/08/21 02:36,2020/08/21 02:35
534,20P2948046,20P2948046,2000-01-01,P,cfDNA,4.0,南科手工提取+XP双选,9999.0,9999.0,无,无,无,99980001.0,0.0,0.0,0.0,0.0,99980001.0,无,2020/08/21 02:35,2020/08/21 02:35
535,20P2948041,20P2948041,2000-01-01,P,cfDNA,4.0,南科手工提取,0.432,50.0,无,无,无,21.6,10.0,0.0,0.0,0.0,11.6,无,2020/08/21 02:36,2020/08/21 02:35
536,20P2948042,20P2948042,2000-01-01,P,cfDNA,4.0,南科手工提取,0.568,50.0,无,无,无,28.4,8.76992,0.0,0.0,0.0,19.63,无,2020/08/21 02:36,2020/08/21 02:35
537,20P2948043,20P2948043,2000-01-01,P,cfDNA,9999.0,南科手工提取(南科手工重提）,9999.0,9999.0,无,无,无,99980001.0,20.0,0.0,0.0,0.0,99979981.0,Mseq-S试剂问题，导致建库失败,2020/08/21 02:36,2020/08/21 02:35
538,20P2948044,20P2948044,2000-01-01,P,cfDNA,4.0,南科手工提取,0.624,50.0,无,无,无,31.2,7.68768,0.0,0.0,0.0,23.512,无,2020/08/21 02:36,2020/08/21 02:35
539,20P2948045,20P2948045,2000-01-01,P,cfDNA,4.0,南科手工提取,0.466,50.0,无,无,无,23.3,9.2268,0.0,0.0,0.0,14.073,无,2020/08/21 02:36,2020/08/21 02:35
540,20P2948039,20P2948039,2000-01-01,P,cfDNA,4.0,南科手工提取,0.802,50.0,无,无,无,40.1,8.11624,0.0,0.0,0.0,31.984,无,2020/08/21 02:36,2020/08/21 02:35
541,20P2948040,20P2948040,2000-01-01,P,cfDNA,9999.0,南科手工提取(南科手工重提）,9999.0,9999.0,无,无,无,99980001.0,20.0,0.0,0.0,0.0,99979981.0,Mseq-S试剂问题，导致建库失败,2020/08/21 02:36,2020/08/21 02:35
542,20P2948038,20P2948038,2000-01-01,P,cfDNA,9999.0,南科手工提取(南科手工重提）,9999.0,9999.0,无,无,无,99980001.0,20.0,0.0,0.0,0.0,99979981.0,Mseq-S试剂问题，导致建库失败,2020/08/21 02:36,2020/08/21 02:35
543,20P2948037,20P2948037,2000-01-01,P,cfDNA,4.0,南科手工提取,1.82,50.0,无,无,无,91.0,20.0,0.0,0.0,0.0,71.0,Mseq-S试剂问题，导致建库失败,2020/08/21 02:36,2020/08/21 02:35
544,20P2948034,20P2948034,2000-01-01,P,cfDNA,4.0,南科手工提取,0.548,50.0,无,无,无,27.4,8.3296,0.0,0.0,0.0,19.07,无,2020/08/21 02:36,2020/08/21 02:35
545,20P2948035,20P2948035,2000-01-01,P,cfDNA,9999.0,南科手工提取(南科手工重提）,9999.0,9999.0,无,无,无,99980001.0,20.0,0.0,0.0,0.0,99979981.0,Mseq-S试剂问题，导致建库失败,2020/08/21 02:36,2020/08/21 02:35
546,20P2948036,20P2948036,2000-01-01,P,cfDNA,4.0,南科手工提取,0.466,50.0,无,无,无,23.3,9.0404,0.0,0.0,0.0,14.26,无,2020/08/21 02:36,2020/08/21 02:35
547,19P7354508,19P7354508,2000-01-01,P,cfDNA,4.0,南科手工提取,0.6,50.0,无,无,无,30.0,8.538,0.0,0.0,0.0,21.462,无,2020/08/21 02:36,2020/08/21 02:35
548,19P7354509,19P7354509,2000-01-01,P,cfDNA,4.0,南科手工提取,0.744,50.0,无,无,无,37.2,8.45184,0.0,0.0,0.0,28.748,无,2020/08/21 02:36,2020/08/21 02:35
549,19P7354506,19P7354506,2000-01-01,P,cfDNA,4.0,南科手工提取,3.84,50.0,无,无,无,192.0,10.0,0.0,0.0,0.0,182.0,无,2020/08/21 02:36,2020/08/21 02:35
550,19P7354507,19P7354507,2000-01-01,P,cfDNA,9999.0,南科手工提取(南科手工重提）,9999.0,9999.0,无,无,无,99980001.0,20.0,0.0,0.0,0.0,99979981.0,Mseq-S试剂问题，导致建库失败,2020/08/21 02:36,2020/08/21 02:35
551,19P7354500,19P7354500,2000-01-01,P,cfDNA,4.0,美基自动化,0.814,47.0,无,无,无,38.258,10.0,0.0,0.0,0.0,28.258,无,2020/08/21 02:36,2020/08/21 02:35
552,19P7354501,19P7354501,2000-01-01,P,cfDNA,4.0,美基自动化,0.604,47.0,无,无,无,28.388,10.0,0.0,0.0,0.0,18.388,无,2020/08/21 02:36,2020/08/21 02:35
553,19P7354502,19P7354502,2000-01-01,P,cfDNA,4.0,美基自动化,1.28,47.0,无,无,无,60.16,10.0,0.0,0.0,0.0,50.16,无,2020/08/21 02:36,2020/08/21 02:35
554,19P7354503,19P7354503,2000-01-01,P,cfDNA,4.0,美基自动化,1.25,46.0,无,无,无,57.5,10.0,0.0,0.0,0.0,47.5,无,2020/08/21 02:36,2020/08/21 02:35
555,19P7354504,19P7354504,2000-01-01,P,cfDNA,4.0,美基自动化,1.07,47.0,无,无,无,50.29,10.0,0.0,0.0,0.0,40.29,无,2020/08/21 02:36,2020/08/21 02:35
556,19P7354505,19P7354505,2000-01-01,P,cfDNA,4.0,美基自动化,0.622,51.0,无,无,无,31.722,10.0,0.0,0.0,0.0,21.722,无,2020/08/21 02:36,2020/08/21 02:35
557,19P7354495,19P7354495,2000-01-01,P,cfDNA,4.0,美基自动化,2.1,51.0,无,无,无,107.1,10.0,0.0,0.0,0.0,97.1,无,2020/08/21 02:36,2020/08/21 02:35
558,19P7354496,19P7354496,2000-01-01,P,cfDNA,4.0,美基自动化,0.74,51.0,无,无,无,37.74,10.0,0.0,0.0,0.0,27.74,无,2020/08/21 02:36,2020/08/21 02:35
559,19P7354497,19P7354497,2000-01-01,P,cfDNA,4.0,美基自动化,0.802,51.0,无,无,无,40.902,10.0,0.0,0.0,0.0,30.902,无,2020/08/21 02:36,2020/08/21 02:35
560,19P7354498,19P7354498,2000-01-01,P,cfDNA,4.0,美基自动化,0.974,52.0,无,无,无,50.648,10.0,0.0,0.0,0.0,40.648,无,2020/08/21 02:36,2020/08/21 02:35
561,19P7354499,19P7354499,2000-01-01,P,cfDNA,4.0,美基自动化,0.596,51.0,无,无,无,30.396,10.0,0.0,0.0,0.0,20.396,无,2020/08/21 02:36,2020/08/21 02:35
562,19P7354493,19P7354493,2000-01-01,P,cfDNA,4.0,美基自动化,0.712,48.0,无,无,无,34.176,10.0,0.0,0.0,0.0,24.176,无,2020/08/21 02:36,2020/08/21 02:35
563,19P7354494,19P7354494,2000-01-01,P,cfDNA,4.0,美基自动化,1.46,49.0,无,无,无,71.54,10.0,0.0,0.0,0.0,61.54,无,2020/08/21 02:36,2020/08/21 02:35
564,19P7354489,19P7354489,2000-01-01,P,cfDNA,4.0,美基自动化,1.92,46.0,无,无,无,88.32,10.0,0.0,0.0,0.0,78.32,无,2020/08/21 02:36,2020/08/21 02:35
565,19P7354490,19P7354490,2000-01-01,P,cfDNA,4.0,美基自动化,3.8,46.0,无,无,无,174.8,10.0,0.0,0.0,0.0,164.8,无,2020/08/21 02:36,2020/08/21 02:35
566,19P7354491,19P7354491,2000-01-01,P,cfDNA,4.0,美基自动化,0.638,48.0,无,无,无,30.624,10.0,0.0,0.0,0.0,20.624,无,2020/08/21 02:36,2020/08/21 02:35
567,19P7354492,19P7354492,2000-01-01,P,cfDNA,4.0,美基自动化,0.392,49.0,无,无,无,19.208,10.0,0.0,0.0,0.0,9.208,无,2020/08/21 02:36,2020/08/21 02:35
568,19P7354488,19P7354488,2000-01-01,P,cfDNA,4.0,美基自动化,0.338,46.0,无,无,无,15.548,10.0,0.0,0.0,0.0,5.548,无,2020/08/21 02:36,2020/08/21 02:35
569,19P7354484,19P7354484,2000-01-01,P,cfDNA,4.0,美基自动化,31.6,52.0,无,无,无,1643.2,10.0,0.0,0.0,0.0,1633.2,无,2020/08/21 02:36,2020/08/21 02:35
570,19P7354485,19P7354485,2000-01-01,P,cfDNA,4.0,美基自动化(南科征途手工提取）,9999.0,52.0,无,无,无,519948.0,10.0,0.0,0.0,0.0,519938.0,无,2020/08/21 02:36,2020/08/21 02:35
571,19P7354486,19P7354486,2000-01-01,P,cfDNA,4.0,美基自动化,1.64,45.0,无,无,无,73.8,10.0,0.0,0.0,0.0,63.8,无,2020/08/21 02:36,2020/08/21 02:35
572,19P7354487,19P7354487,2000-01-01,P,cfDNA,4.0,美基自动化,0.899,46.0,无,无,无,41.354,10.0,0.0,0.0,0.0,31.354,无,2020/08/21 02:36,2020/08/21 02:35
573,19P7354483,19P7354483,2000-01-01,P,cfDNA,4.0,美基自动化（南科手工提取）,9999.0,51.0,无,无,无,509949.0,10.0,0.0,0.0,0.0,509939.0,无,2020/08/21 02:36,2020/08/21 02:35
574,19P7354482,19P7354482,2000-01-01,P,cfDNA,4.0,美基自动化（南科手工提取）,9999.0,50.0,无,无,无,499950.0,10.0,0.0,0.0,0.0,499940.0,无,2020/08/21 02:36,2020/08/21 02:35
575,19P7354480,19P7354480,2000-01-01,P,cfDNA,4.0,美基自动化,9999.0,51.0,无,无,无,509949.0,12.03,0.0,0.0,0.0,509936.97,重测浓度,2020/08/21 02:36,2020/08/21 02:35
576,19P7354481,19P7354481,2000-01-01,P,cfDNA,4.0,美基自动化（南科手工提取）,9999.0,50.0,无,无,无,499950.0,10.0,0.0,0.0,0.0,499940.0,无,2020/08/21 02:36,2020/08/21 02:35
577,19P7354479,19P7354479,2000-01-01,P,cfDNA,4.0,美基自动化,1.99,52.0,无,无,无,103.48,10.0,0.0,0.0,0.0,93.48,无,2020/08/21 02:36,2020/08/21 02:35
578,19P7354478,19P7354478,2000-01-01,P,cfDNA,4.0,美基自动化（南科手工提取）,9999.0,50.0,无,无,无,499950.0,10.0,0.0,0.0,0.0,499940.0,无,2020/08/21 02:36,2020/08/21 02:35
579,19P7354477,19P7354477,2000-01-01,P,cfDNA,4.0,美基自动化,1.3,54.0,无,无,无,70.2,10.0,0.0,0.0,0.0,60.2,无,2020/08/21 02:36,2020/08/21 02:35
580,19P7354475,19P7354475,2000-01-01,P,cfDNA,4.0,美基自动化,0.678,52.0,无,无,无,35.256,10.0,0.0,0.0,0.0,25.256,无,2020/08/21 02:36,2020/08/21 02:35
581,19P7354476,19P7354476,2000-01-01,P,cfDNA,4.0,美基自动化,0.942,53.0,无,无,无,49.926,10.0,0.0,0.0,0.0,39.926,无,2020/08/21 02:36,2020/08/21 02:35
582,19P7354471,19P7354471,2000-01-01,P,cfDNA,4.0,美基自动化,2.12,51.0,无,无,无,108.12,10.0,0.0,0.0,0.0,98.12,无,2020/08/21 02:36,2020/08/21 02:35
583,19P7354472,19P7354472,2000-01-01,P,cfDNA,4.0,美基自动化（南科手工提取）,9999.0,51.0,无,无,无,509949.0,10.0,0.0,0.0,0.0,509939.0,无,2020/08/21 02:36,2020/08/21 02:35
584,19P7354473,19P7354473,2000-01-01,P,cfDNA,4.0,美基自动化（南科手工提取）,9999.0,51.0,无,无,无,509949.0,10.0,0.0,0.0,0.0,509939.0,无,2020/08/21 02:36,2020/08/21 02:35
585,19P7354474,19P7354474,2000-01-01,P,cfDNA,4.0,美基自动化（南科手工提取）,9999.0,51.0,无,无,无,509949.0,10.0,0.0,0.0,0.0,509939.0,无,2020/08/21 02:36,2020/08/21 02:35
586,19P7354467,19P7354467,2000-01-01,P,cfDNA,4.0,美基自动化（XP磁珠双选）,9999.0,9999.0,无,无,无,99980001.0,10.0,0.0,0.0,0.0,99979991.0,无,2020/08/21 02:36,2020/08/21 02:35
587,19P7354468,19P7354468,2000-01-01,P,cfDNA,4.0,美基自动化（南科手工提取）,9999.0,56.0,无,无,无,559944.0,10.0,0.0,0.0,0.0,559934.0,无,2020/08/21 02:36,2020/08/21 02:35
588,19P7354469,19P7354469,2000-01-01,P,cfDNA,4.0,美基自动化,1.21,56.0,无,无,无,67.76,10.0,0.0,0.0,0.0,57.76,无,2020/08/21 02:36,2020/08/21 02:35
589,19P7354470,19P7354470,2000-01-01,P,cfDNA,4.0,美基自动化,0.63,50.0,无,无,无,31.5,10.0,0.0,0.0,0.0,21.5,无,2020/08/21 02:36,2020/08/21 02:35
590,19P7354466,19P7354466,2000-01-01,P,cfDNA,4.0,美基自动化,0.534,57.0,无,无,无,30.438,10.0,0.0,0.0,0.0,20.438,无,2020/08/21 02:36,2020/08/21 02:35
591,19P6980230,19P6980230,2000-01-01,P,cfDNA,1.8,美基自动化,0.362,53.0,无,无,无,19.186,10.0,0.0,0.0,0.0,9.186,无,2020/08/21 02:36,2020/08/21 02:35
592,19P6980231,19P6980231,2000-01-01,P,cfDNA,4.0,美基自动化,0.45,48.0,无,无,无,21.6,10.0,0.0,0.0,0.0,11.6,无,2020/08/21 02:36,2020/08/21 02:35
593,19P6980232,19P6980232,2000-01-01,P,cfDNA,0.8,美基自动化,0.184,48.0,无,无,无,8.832,7.176,0.0,0.0,0.0,1.656,无,2020/08/21 02:36,2020/08/21 02:35
594,19P6980233,19P6980233,2000-01-01,P,cfDNA,3.4,美基自动化,0.762,54.0,无,无,无,41.148,10.0,0.0,0.0,0.0,31.148,无,2020/08/21 02:36,2020/08/21 02:35
595,19P6980234,19P6980234,2000-01-01,P,cfDNA,4.0,美基自动化,0.932,58.0,无,无,无,54.056,10.0,0.0,0.0,0.0,44.056,无,2020/08/21 02:36,2020/08/21 02:35
596,19P6980235,19P6980235,2000-01-01,P,cfDNA,4.0,美基自动化,0.482,58.0,无,无,无,27.956,10.0,0.0,0.0,0.0,17.956,无,2020/08/21 02:36,2020/08/21 02:35
597,19P6980236,19P6980236,2000-01-01,P,cfDNA,4.0,美基自动化,0.608,58.0,无,无,无,35.264,10.0,0.0,0.0,0.0,25.264,无,2020/08/21 02:36,2020/08/21 02:35
598,19P6980237,19P6980237,2000-01-01,P,cfDNA,4.0,美基自动化,0.554,57.0,无,无,无,31.578,10.0,0.0,0.0,0.0,21.578,无,2020/08/21 02:36,2020/08/21 02:35
599,19P6980238,19P6980238,2000-01-01,P,cfDNA,4.0,美基自动化,0.646,58.0,无,无,无,37.468,10.0,0.0,0.0,0.0,27.468,无,2020/08/21 02:36,2020/08/21 02:35
600,19P6980239,19P6980239,2000-01-01,P,cfDNA,4.0,美基自动化,6.48,57.0,无,无,无,369.36,10.0,0.0,0.0,0.0,359.36,无,2020/08/21 02:36,2020/08/21 02:35
601,19P6980240,19P6980240,2000-01-01,P,cfDNA,4.0,美基自动化,0.286,57.0,无,无,无,16.302,10.0,0.0,0.0,0.0,6.302,无,2020/08/21 02:36,2020/08/21 02:35
602,19P6980242,19P6980242,2000-01-01,P,cfDNA,4.0,美基自动化,0.326,56.0,无,无,无,18.256,10.0,0.0,0.0,0.0,8.256,无,2020/08/21 02:36,2020/08/21 02:35
603,19P6980243,19P6980243,2000-01-01,P,cfDNA,3.8,美基自动化,0.57,58.0,无,无,无,33.06,10.0,0.0,0.0,0.0,23.06,无,2020/08/21 02:36,2020/08/21 02:35
604,19P6980244,19P6980244,2000-01-01,P,cfDNA,2.6,美基自动化,0.44,58.0,无,无,无,25.52,10.0,0.0,0.0,0.0,15.52,无,2020/08/21 02:36,2020/08/21 02:35
605,19P6980245,19P6980245,2000-01-01,P,cfDNA,4.0,美基自动化,14.1,58.0,无,无,无,817.8,10.0,0.0,0.0,0.0,807.8,无,2020/08/21 02:36,2020/08/21 02:35
606,19P6980246,19P6980246,2000-01-01,P,cfDNA,2.5,美基自动化,0.506,58.0,无,无,无,29.348,10.0,0.0,0.0,0.0,19.348,无,2020/08/21 02:36,2020/08/21 02:35
607,19P6980247,19P6980247,2000-01-01,P,cfDNA,2.7,美基自动化,0.748,58.0,无,无,无,43.384,10.0,0.0,0.0,0.0,33.384,无,2020/08/21 02:36,2020/08/21 02:35
608,19P6980248,19P6980248,2000-01-01,P,cfDNA,3.4,美基自动化,0.414,58.0,无,无,无,24.012,10.0,0.0,0.0,0.0,14.012,无,2020/08/21 02:36,2020/08/21 02:35
609,19P6980249,19P6980249,2000-01-01,P,cfDNA,4.0,美基自动化,0.484,58.0,无,无,无,28.072,10.0,0.0,0.0,0.0,18.072,无,2020/08/21 02:36,2020/08/21 02:35
610,19P6980250,19P6980250,2000-01-01,P,cfDNA,3.0,美基自动化,0.464,59.0,无,无,无,27.376,10.0,0.0,0.0,0.0,17.376,无,2020/08/21 02:36,2020/08/21 02:35
611,19P6980226,19P6980226,2000-01-01,P,cfDNA,4.0,美基自动化,0.78,55.0,无,无,无,42.9,10.0,0.0,0.0,0.0,32.9,无,2020/08/21 02:36,2020/08/21 02:35
612,19P6980227,19P6980227,2000-01-01,P,cfDNA,4.0,美基自动化,0.472,52.0,无,无,无,24.544,10.0,0.0,0.0,0.0,14.544,无,2020/08/21 02:36,2020/08/21 02:35
613,19P6980228,19P6980228,2000-01-01,P,cfDNA,4.0,美基自动化,0.414,52.0,无,无,无,21.528,10.0,0.0,0.0,0.0,11.528,无,2020/08/21 02:36,2020/08/21 02:35
614,19P6980229,19P6980229,2000-01-01,P,cfDNA,4.0,美基自动化,0.71,52.0,无,无,无,36.92,10.0,0.0,0.0,0.0,26.92,无,2020/08/21 02:36,2020/08/21 02:35
615,19P6980219,19P6980219,2000-01-01,P,cfDNA,4.0,美基自动化,1.71,53.0,无,无,无,90.63,10.0,0.0,0.0,0.0,80.63,无,2020/08/21 02:36,2020/08/21 02:35
616,19P6980220,19P6980220,2000-01-01,P,cfDNA,4.0,美基自动化,0.788,48.0,无,无,无,37.824,10.0,0.0,0.0,0.0,27.824,无,2020/08/21 02:36,2020/08/21 02:35
617,19P6980221,19P6980221,2000-01-01,P,cfDNA,4.0,美基自动化,0.492,51.0,无,无,无,25.092,10.0,0.0,0.0,0.0,15.092,无,2020/08/21 02:36,2020/08/21 02:35
618,19P6980222,19P6980222,2000-01-01,P,cfDNA,4.0,美基自动化,1.17,52.0,无,无,无,60.84,10.0,0.0,0.0,0.0,50.84,无,2020/08/21 02:36,2020/08/21 02:35
619,19P6980223,19P6980223,2000-01-01,P,cfDNA,4.0,美基自动化,1.36,53.0,无,无,无,72.08,10.0,0.0,0.0,0.0,62.08,无,2020/08/21 02:36,2020/08/21 02:35
620,19P6980224,19P6980224,2000-01-01,P,cfDNA,9999.0,美基自动化（南科手工提取）,9999.0,9999.0,无,无,无,99980001.0,10.0,0.0,0.0,0.0,99979991.0,无,2020/08/21 02:36,2020/08/21 02:35
621,19P6980225,19P6980225,2000-01-01,P,cfDNA,4.0,美基自动化,0.766,53.0,无,无,无,40.598,10.0,0.0,0.0,0.0,30.598,无,2020/08/21 02:36,2020/08/21 02:35
622,19P6980218,19P6980218,2000-01-01,P,cfDNA,9999.0,美基自动化（南科手工提取）XP磁珠双选,9999.0,9999.0,无,无,无,99980001.0,10.0,0.0,0.0,0.0,99979991.0,无,2020/08/21 02:36,2020/08/21 02:35
623,19P6980216,19P6980216,2000-01-01,P,cfDNA,4.0,美基自动化,0.656,45.0,无,无,无,29.52,10.0,0.0,0.0,0.0,19.52,无,2020/08/21 02:36,2020/08/21 02:35
624,19P6980217,19P6980217,2000-01-01,P,cfDNA,9999.0,美基自动化（南科手工提取）,9999.0,9999.0,无,无,无,99980001.0,10.0,0.0,0.0,0.0,99979991.0,无,2020/08/21 02:36,2020/08/21 02:35
625,19P6980215,19P6980215,2000-01-01,P,cfDNA,4.0,美基自动化,0.726,52.0,无,无,无,37.752,10.0,0.0,0.0,0.0,27.752,无,2020/08/21 02:36,2020/08/21 02:35
626,19P6980212,19P6980212,2000-01-01,P,cfDNA,4.0,美基自动化,0.504,52.0,无,无,无,26.208,10.0,0.0,0.0,0.0,16.208,无,2020/08/21 02:36,2020/08/21 02:35
627,19P6980213,19P6980213,2000-01-01,P,cfDNA,4.0,美基自动化,0.818,52.0,无,无,无,42.536,10.0,0.0,0.0,0.0,32.536,无,2020/08/21 02:36,2020/08/21 02:35
628,19P6980214,19P6980214,2000-01-01,P,cfDNA,4.0,美基自动化,0.64,51.0,无,无,无,32.64,10.0,0.0,0.0,0.0,22.64,无,2020/08/21 02:36,2020/08/21 02:35
629,19P6980208,19P6980208,2000-01-01,P,cfDNA,4.0,美基自动化,0.81,46.0,无,无,无,37.26,10.0,0.0,0.0,0.0,27.26,无,2020/08/21 02:36,2020/08/21 02:35
630,19P6980209,19P6980209,2000-01-01,P,cfDNA,4.0,美基自动化,0.55,50.0,无,无,无,27.5,10.0,0.0,0.0,0.0,17.5,无,2020/08/21 02:36,2020/08/21 02:35
631,19P6980210,19P6980210,2000-01-01,P,cfDNA,4.0,美基自动化,1.71,53.0,无,无,无,90.63,10.0,0.0,0.0,0.0,80.63,无,2020/08/21 02:36,2020/08/21 02:35
632,19P6980211,19P6980211,2000-01-01,P,cfDNA,4.0,美基自动化,0.422,52.0,无,无,无,21.944,10.0,0.0,0.0,0.0,11.944,无,2020/08/21 02:36,2020/08/21 02:35
633,19P6980207,19P6980207,2000-01-01,P,cfDNA,4.0,美基自动化,3.5,51.0,无,无,无,178.5,10.0,0.0,0.0,0.0,168.5,无,2020/08/21 02:36,2020/08/21 02:35
634,19P6980205,19P6980205,2000-01-01,P,cfDNA,4.0,美基自动化,0.872,42.0,无,无,无,36.624,10.0,0.0,0.0,0.0,26.624,无,2020/08/21 02:36,2020/08/21 02:35
635,19P6980206,19P6980206,2000-01-01,P,cfDNA,4.0,美基自动化,1.49,48.0,无,无,无,71.52,10.0,0.0,0.0,0.0,61.52,无,2020/08/21 02:36,2020/08/21 02:35
636,19P6980201,19P6980201,2000-01-01,P,cfDNA,4.0,美基自动化,0.894,47.0,无,无,无,42.018,10.0,0.0,0.0,0.0,32.018,无,2020/08/21 02:36,2020/08/21 02:35
637,19P6980202,19P6980202,2000-01-01,P,cfDNA,4.0,美基自动化,1.21,48.0,无,无,无,58.08,10.0,0.0,0.0,0.0,48.08,无,2020/08/21 02:36,2020/08/21 02:35
638,19P6980203,19P6980203,2000-01-01,P,cfDNA,4.0,美基自动化,3.58,50.0,无,无,无,179.0,10.0,0.0,0.0,0.0,169.0,无,2020/08/21 02:36,2020/08/21 02:35
